start,n_bookings,n_rentals,timestamp,week_day,business,weekend,holiday,week,hour
2016-12-15 19:00:00,157,187,1481828400.0,3,True,False,False,50,19
2016-12-15 20:00:00,141,160,1481832000.0,3,True,False,False,50,20
2016-12-15 21:00:00,95,116,1481835600.0,3,True,False,False,50,21
2016-12-15 22:00:00,76,96,1481839200.0,3,True,False,False,50,22
2016-12-15 23:00:00,75,95,1481842800.0,3,True,False,False,50,23
2016-12-16 00:00:00,72,90,1481846400.0,4,True,False,False,50,0
2016-12-16 01:00:00,40,50,1481850000.0,4,True,False,False,50,1
2016-12-16 02:00:00,20,21,1481853600.0,4,True,False,False,50,2
2016-12-16 03:00:00,6,10,1481857200.0,4,True,False,False,50,3
2016-12-16 04:00:00,5,5,1481860800.0,4,True,False,False,50,4
2016-12-16 05:00:00,17,19,1481864400.0,4,True,False,False,50,5
2016-12-16 06:00:00,28,34,1481868000.0,4,True,False,False,50,6
2016-12-16 07:00:00,93,112,1481871600.0,4,True,False,False,50,7
2016-12-16 08:00:00,173,215,1481875200.0,4,True,False,False,50,8
2016-12-16 09:00:00,158,190,1481878800.0,4,True,False,False,50,9
2016-12-16 10:00:00,115,133,1481882400.0,4,True,False,False,50,10
2016-12-16 11:00:00,103,124,1481886000.0,4,True,False,False,50,11
2016-12-16 12:00:00,123,147,1481889600.0,4,True,False,False,50,12
2016-12-16 13:00:00,114,133,1481893200.0,4,True,False,False,50,13
2016-12-16 14:00:00,137,152,1481896800.0,4,True,False,False,50,14
2016-12-16 15:00:00,123,142,1481900400.0,4,True,False,False,50,15
2016-12-16 16:00:00,125,151,1481904000.0,4,True,False,False,50,16
2016-12-16 17:00:00,158,182,1481907600.0,4,True,False,False,50,17
2016-12-16 18:00:00,195,257,1481911200.0,4,True,False,False,50,18
2016-12-16 19:00:00,218,268,1481914800.0,4,True,False,False,50,19
2016-12-16 20:00:00,195,235,1481918400.0,4,True,False,False,50,20
2016-12-16 21:00:00,109,133,1481922000.0,4,True,False,False,50,21
2016-12-16 22:00:00,100,124,1481925600.0,4,True,False,False,50,22
2016-12-16 23:00:00,105,128,1481929200.0,4,True,False,False,50,23
2016-12-17 00:00:00,97,116,1481932800.0,5,False,True,False,50,0
2016-12-17 01:00:00,74,91,1481936400.0,5,False,True,False,50,1
2016-12-17 02:00:00,41,55,1481940000.0,5,False,True,False,50,2
2016-12-17 03:00:00,34,46,1481943600.0,5,False,True,False,50,3
2016-12-17 04:00:00,27,39,1481947200.0,5,False,True,False,50,4
2016-12-17 05:00:00,25,31,1481950800.0,5,False,True,False,50,5
2016-12-17 06:00:00,24,29,1481954400.0,5,False,True,False,50,6
2016-12-17 07:00:00,30,36,1481958000.0,5,False,True,False,50,7
2016-12-17 08:00:00,68,77,1481961600.0,5,False,True,False,50,8
2016-12-17 09:00:00,69,93,1481965200.0,5,False,True,False,50,9
2016-12-17 10:00:00,102,113,1481968800.0,5,False,True,False,50,10
2016-12-17 11:00:00,103,129,1481972400.0,5,False,True,False,50,11
2016-12-17 12:00:00,109,122,1481976000.0,5,False,True,False,50,12
2016-12-17 13:00:00,116,133,1481979600.0,5,False,True,False,50,13
2016-12-17 14:00:00,107,124,1481983200.0,5,False,True,False,50,14
2016-12-17 15:00:00,111,137,1481986800.0,5,False,True,False,50,15
2016-12-17 16:00:00,101,121,1481990400.0,5,False,True,False,50,16
2016-12-17 17:00:00,119,140,1481994000.0,5,False,True,False,50,17
2016-12-17 18:00:00,101,125,1481997600.0,5,False,True,False,50,18
2016-12-17 19:00:00,120,153,1482001200.0,5,False,True,False,50,19
2016-12-17 20:00:00,101,124,1482004800.0,5,False,True,False,50,20
2016-12-17 21:00:00,59,76,1482008400.0,5,False,True,False,50,21
2016-12-17 22:00:00,73,98,1482012000.0,5,False,True,False,50,22
2016-12-17 23:00:00,98,120,1482015600.0,5,False,True,False,50,23
2016-12-18 00:00:00,86,100,1482019200.0,6,False,True,False,50,0
2016-12-18 01:00:00,59,72,1482022800.0,6,False,True,False,50,1
2016-12-18 02:00:00,42,52,1482026400.0,6,False,True,False,50,2
2016-12-18 03:00:00,21,25,1482030000.0,6,False,True,False,50,3
2016-12-18 04:00:00,15,20,1482033600.0,6,False,True,False,50,4
2016-12-18 05:00:00,8,14,1482037200.0,6,False,True,False,50,5
2016-12-18 06:00:00,11,12,1482040800.0,6,False,True,False,50,6
2016-12-18 07:00:00,23,29,1482044400.0,6,False,True,False,50,7
2016-12-18 08:00:00,35,47,1482048000.0,6,False,True,False,50,8
2016-12-18 09:00:00,55,71,1482051600.0,6,False,True,False,50,9
2016-12-18 10:00:00,76,94,1482055200.0,6,False,True,False,50,10
2016-12-18 11:00:00,68,87,1482058800.0,6,False,True,False,50,11
2016-12-18 12:00:00,92,105,1482062400.0,6,False,True,False,50,12
2016-12-18 13:00:00,90,112,1482066000.0,6,False,True,False,50,13
2016-12-18 14:00:00,81,92,1482069600.0,6,False,True,False,50,14
2016-12-18 15:00:00,81,98,1482073200.0,6,False,True,False,50,15
2016-12-18 16:00:00,79,99,1482076800.0,6,False,True,False,50,16
2016-12-18 17:00:00,74,99,1482080400.0,6,False,True,False,50,17
2016-12-18 18:00:00,106,197,1482084000.0,6,False,True,False,50,18
2016-12-18 19:00:00,87,98,1482087600.0,6,False,True,False,50,19
2016-12-18 20:00:00,77,91,1482091200.0,6,False,True,False,50,20
2016-12-18 21:00:00,64,78,1482094800.0,6,False,True,False,50,21
2016-12-18 22:00:00,48,58,1482098400.0,6,False,True,False,50,22
2016-12-18 23:00:00,53,62,1482102000.0,6,False,True,False,50,23
2016-12-19 00:00:00,24,29,1482105600.0,0,True,False,False,51,0
2016-12-19 01:00:00,22,28,1482109200.0,0,True,False,False,51,1
2016-12-19 02:00:00,12,14,1482112800.0,0,True,False,False,51,2
2016-12-19 03:00:00,7,8,1482116400.0,0,True,False,False,51,3
2016-12-19 04:00:00,13,18,1482120000.0,0,True,False,False,51,4
2016-12-19 05:00:00,25,28,1482123600.0,0,True,False,False,51,5
2016-12-19 06:00:00,41,48,1482127200.0,0,True,False,False,51,6
2016-12-19 07:00:00,86,109,1482130800.0,0,True,False,False,51,7
2016-12-19 08:00:00,162,212,1482134400.0,0,True,False,False,51,8
2016-12-19 09:00:00,128,157,1482138000.0,0,True,False,False,51,9
2016-12-19 10:00:00,104,128,1482141600.0,0,True,False,False,51,10
2016-12-19 11:00:00,96,123,1482145200.0,0,True,False,False,51,11
2016-12-19 12:00:00,64,138,1482148800.0,0,True,False,False,51,12
2016-12-19 13:00:00,0,0,1482152400.0,0,True,False,False,51,13
2016-12-19 14:00:00,0,0,1482156000.0,0,True,False,False,51,14
2016-12-19 15:00:00,0,0,1482159600.0,0,True,False,False,51,15
2016-12-19 16:00:00,0,0,1482163200.0,0,True,False,False,51,16
2016-12-19 17:00:00,0,0,1482166800.0,0,True,False,False,51,17
2016-12-19 18:00:00,0,0,1482170400.0,0,True,False,False,51,18
2016-12-19 19:00:00,0,0,1482174000.0,0,True,False,False,51,19
2016-12-19 20:00:00,0,0,1482177600.0,0,True,False,False,51,20
2016-12-19 21:00:00,0,0,1482181200.0,0,True,False,False,51,21
2016-12-19 22:00:00,0,0,1482184800.0,0,True,False,False,51,22
2016-12-19 23:00:00,0,0,1482188400.0,0,True,False,False,51,23
2016-12-20 00:00:00,0,0,1482192000.0,1,True,False,False,51,0
2016-12-20 01:00:00,0,0,1482195600.0,1,True,False,False,51,1
2016-12-20 02:00:00,0,0,1482199200.0,1,True,False,False,51,2
2016-12-20 03:00:00,0,0,1482202800.0,1,True,False,False,51,3
2016-12-20 04:00:00,0,0,1482206400.0,1,True,False,False,51,4
2016-12-20 05:00:00,0,0,1482210000.0,1,True,False,False,51,5
2016-12-20 06:00:00,0,0,1482213600.0,1,True,False,False,51,6
2016-12-20 07:00:00,0,0,1482217200.0,1,True,False,False,51,7
2016-12-20 08:00:00,0,0,1482220800.0,1,True,False,False,51,8
2016-12-20 09:00:00,0,0,1482224400.0,1,True,False,False,51,9
2016-12-20 10:00:00,63,79,1482228000.0,1,True,False,False,51,10
2016-12-20 11:00:00,128,138,1482231600.0,1,True,False,False,51,11
2016-12-20 12:00:00,142,170,1482235200.0,1,True,False,False,51,12
2016-12-20 13:00:00,165,196,1482238800.0,1,True,False,False,51,13
2016-12-20 14:00:00,152,189,1482242400.0,1,True,False,False,51,14
2016-12-20 15:00:00,145,172,1482246000.0,1,True,False,False,51,15
2016-12-20 16:00:00,132,154,1482249600.0,1,True,False,False,51,16
2016-12-20 17:00:00,189,227,1482253200.0,1,True,False,False,51,17
2016-12-20 18:00:00,174,216,1482256800.0,1,True,False,False,51,18
2016-12-20 19:00:00,153,192,1482260400.0,1,True,False,False,51,19
2016-12-20 20:00:00,137,167,1482264000.0,1,True,False,False,51,20
2016-12-20 21:00:00,88,108,1482267600.0,1,True,False,False,51,21
2016-12-20 22:00:00,85,102,1482271200.0,1,True,False,False,51,22
2016-12-20 23:00:00,71,98,1482274800.0,1,True,False,False,51,23
2016-12-21 00:00:00,59,75,1482278400.0,2,True,False,False,51,0
2016-12-21 01:00:00,38,50,1482282000.0,2,True,False,False,51,1
2016-12-21 02:00:00,20,26,1482285600.0,2,True,False,False,51,2
2016-12-21 03:00:00,6,9,1482289200.0,2,True,False,False,51,3
2016-12-21 04:00:00,16,17,1482292800.0,2,True,False,False,51,4
2016-12-21 05:00:00,16,19,1482296400.0,2,True,False,False,51,5
2016-12-21 06:00:00,34,43,1482300000.0,2,True,False,False,51,6
2016-12-21 07:00:00,103,132,1482303600.0,2,True,False,False,51,7
2016-12-21 08:00:00,190,241,1482307200.0,2,True,False,False,51,8
2016-12-21 09:00:00,161,183,1482310800.0,2,True,False,False,51,9
2016-12-21 10:00:00,120,141,1482314400.0,2,True,False,False,51,10
2016-12-21 11:00:00,114,130,1482318000.0,2,True,False,False,51,11
2016-12-21 12:00:00,137,158,1482321600.0,2,True,False,False,51,12
2016-12-21 13:00:00,120,149,1482325200.0,2,True,False,False,51,13
2016-12-21 14:00:00,160,192,1482328800.0,2,True,False,False,51,14
2016-12-21 15:00:00,138,166,1482332400.0,2,True,False,False,51,15
2016-12-21 16:00:00,133,163,1482336000.0,2,True,False,False,51,16
2016-12-21 17:00:00,142,166,1482339600.0,2,True,False,False,51,17
2016-12-21 18:00:00,163,189,1482343200.0,2,True,False,False,51,18
2016-12-21 19:00:00,150,189,1482346800.0,2,True,False,False,51,19
2016-12-21 20:00:00,112,137,1482350400.0,2,True,False,False,51,20
2016-12-21 21:00:00,90,106,1482354000.0,2,True,False,False,51,21
2016-12-21 22:00:00,69,82,1482357600.0,2,True,False,False,51,22
2016-12-21 23:00:00,63,74,1482361200.0,2,True,False,False,51,23
2016-12-22 00:00:00,48,57,1482364800.0,3,True,False,False,51,0
2016-12-22 01:00:00,28,30,1482368400.0,3,True,False,False,51,1
2016-12-22 02:00:00,19,23,1482372000.0,3,True,False,False,51,2
2016-12-22 03:00:00,12,13,1482375600.0,3,True,False,False,51,3
2016-12-22 04:00:00,9,11,1482379200.0,3,True,False,False,51,4
2016-12-22 05:00:00,22,26,1482382800.0,3,True,False,False,51,5
2016-12-22 06:00:00,30,39,1482386400.0,3,True,False,False,51,6
2016-12-22 07:00:00,89,119,1482390000.0,3,True,False,False,51,7
2016-12-22 08:00:00,177,217,1482393600.0,3,True,False,False,51,8
2016-12-22 09:00:00,138,161,1482397200.0,3,True,False,False,51,9
2016-12-22 10:00:00,99,118,1482400800.0,3,True,False,False,51,10
2016-12-22 11:00:00,79,99,1482404400.0,3,True,False,False,51,11
2016-12-22 12:00:00,130,144,1482408000.0,3,True,False,False,51,12
2016-12-22 13:00:00,123,149,1482411600.0,3,True,False,False,51,13
2016-12-22 14:00:00,141,167,1482415200.0,3,True,False,False,51,14
2016-12-22 15:00:00,141,168,1482418800.0,3,True,False,False,51,15
2016-12-22 16:00:00,136,157,1482422400.0,3,True,False,False,51,16
2016-12-22 17:00:00,155,181,1482426000.0,3,True,False,False,51,17
2016-12-22 18:00:00,136,171,1482429600.0,3,True,False,False,51,18
2016-12-22 19:00:00,126,156,1482433200.0,3,True,False,False,51,19
2016-12-22 20:00:00,107,127,1482436800.0,3,True,False,False,51,20
2016-12-22 21:00:00,76,86,1482440400.0,3,True,False,False,51,21
2016-12-22 22:00:00,67,85,1482444000.0,3,True,False,False,51,22
2016-12-22 23:00:00,78,91,1482447600.0,3,True,False,False,51,23
2016-12-23 00:00:00,67,83,1482451200.0,4,True,False,False,51,0
2016-12-23 01:00:00,47,60,1482454800.0,4,True,False,False,51,1
2016-12-23 02:00:00,21,26,1482458400.0,4,True,False,False,51,2
2016-12-23 03:00:00,12,14,1482462000.0,4,True,False,False,51,3
2016-12-23 04:00:00,16,21,1482465600.0,4,True,False,False,51,4
2016-12-23 05:00:00,13,14,1482469200.0,4,True,False,False,51,5
2016-12-23 06:00:00,31,37,1482472800.0,4,True,False,False,51,6
2016-12-23 07:00:00,87,102,1482476400.0,4,True,False,False,51,7
2016-12-23 08:00:00,131,157,1482480000.0,4,True,False,False,51,8
2016-12-23 09:00:00,131,151,1482483600.0,4,True,False,False,51,9
2016-12-23 10:00:00,113,135,1482487200.0,4,True,False,False,51,10
2016-12-23 11:00:00,104,128,1482490800.0,4,True,False,False,51,11
2016-12-23 12:00:00,103,131,1482494400.0,4,True,False,False,51,12
2016-12-23 13:00:00,107,123,1482498000.0,4,True,False,False,51,13
2016-12-23 14:00:00,126,146,1482501600.0,4,True,False,False,51,14
2016-12-23 15:00:00,142,168,1482505200.0,4,True,False,False,51,15
2016-12-23 16:00:00,142,177,1482508800.0,4,True,False,False,51,16
2016-12-23 17:00:00,129,157,1482512400.0,4,True,False,False,51,17
2016-12-23 18:00:00,103,134,1482516000.0,4,True,False,False,51,18
2016-12-23 19:00:00,120,142,1482519600.0,4,True,False,False,51,19
2016-12-23 20:00:00,103,120,1482523200.0,4,True,False,False,51,20
2016-12-23 21:00:00,77,92,1482526800.0,4,True,False,False,51,21
2016-12-23 22:00:00,55,68,1482530400.0,4,True,False,False,51,22
2016-12-23 23:00:00,62,68,1482534000.0,4,True,False,False,51,23
2016-12-24 00:00:00,53,69,1482537600.0,5,False,True,False,51,0
2016-12-24 01:00:00,44,60,1482541200.0,5,False,True,False,51,1
2016-12-24 02:00:00,26,31,1482544800.0,5,False,True,False,51,2
2016-12-24 03:00:00,22,26,1482548400.0,5,False,True,False,51,3
2016-12-24 04:00:00,18,22,1482552000.0,5,False,True,False,51,4
2016-12-24 05:00:00,16,25,1482555600.0,5,False,True,False,51,5
2016-12-24 06:00:00,18,20,1482559200.0,5,False,True,False,51,6
2016-12-24 07:00:00,27,29,1482562800.0,5,False,True,False,51,7
2016-12-24 08:00:00,37,43,1482566400.0,5,False,True,False,51,8
2016-12-24 09:00:00,63,71,1482570000.0,5,False,True,False,51,9
2016-12-24 10:00:00,80,106,1482573600.0,5,False,True,False,51,10
2016-12-24 11:00:00,96,112,1482577200.0,5,False,True,False,51,11
2016-12-24 12:00:00,103,117,1482580800.0,5,False,True,False,51,12
2016-12-24 13:00:00,73,90,1482584400.0,5,False,True,False,51,13
2016-12-24 14:00:00,65,80,1482588000.0,5,False,True,False,51,14
2016-12-24 15:00:00,92,112,1482591600.0,5,False,True,False,51,15
2016-12-24 16:00:00,80,93,1482595200.0,5,False,True,False,51,16
2016-12-24 17:00:00,86,101,1482598800.0,5,False,True,False,51,17
2016-12-24 18:00:00,80,108,1482602400.0,5,False,True,False,51,18
2016-12-24 19:00:00,84,103,1482606000.0,5,False,True,False,51,19
2016-12-24 20:00:00,46,51,1482609600.0,5,False,True,False,51,20
2016-12-24 21:00:00,15,22,1482613200.0,5,False,True,False,51,21
2016-12-24 22:00:00,25,30,1482616800.0,5,False,True,False,51,22
2016-12-24 23:00:00,27,35,1482620400.0,5,False,True,False,51,23
2016-12-25 00:00:00,50,67,1482624000.0,6,False,True,True,51,0
2016-12-25 01:00:00,27,34,1482627600.0,6,False,True,True,51,1
2016-12-25 02:00:00,21,29,1482631200.0,6,False,True,True,51,2
2016-12-25 03:00:00,5,6,1482634800.0,6,False,True,True,51,3
2016-12-25 04:00:00,5,6,1482638400.0,6,False,True,True,51,4
2016-12-25 05:00:00,7,9,1482642000.0,6,False,True,True,51,5
2016-12-25 06:00:00,8,9,1482645600.0,6,False,True,True,51,6
2016-12-25 07:00:00,8,10,1482649200.0,6,False,True,True,51,7
2016-12-25 08:00:00,12,15,1482652800.0,6,False,True,True,51,8
2016-12-25 09:00:00,29,38,1482656400.0,6,False,True,True,51,9
2016-12-25 10:00:00,28,30,1482660000.0,6,False,True,True,51,10
2016-12-25 11:00:00,45,53,1482663600.0,6,False,True,True,51,11
2016-12-25 12:00:00,70,93,1482667200.0,6,False,True,True,51,12
2016-12-25 13:00:00,27,32,1482670800.0,6,False,True,True,51,13
2016-12-25 14:00:00,19,23,1482674400.0,6,False,True,True,51,14
2016-12-25 15:00:00,39,48,1482678000.0,6,False,True,True,51,15
2016-12-25 16:00:00,43,51,1482681600.0,6,False,True,True,51,16
2016-12-25 17:00:00,51,61,1482685200.0,6,False,True,True,51,17
2016-12-25 18:00:00,31,40,1482688800.0,6,False,True,True,51,18
2016-12-25 19:00:00,50,61,1482692400.0,6,False,True,True,51,19
2016-12-25 20:00:00,40,46,1482696000.0,6,False,True,True,51,20
2016-12-25 21:00:00,58,63,1482699600.0,6,False,True,True,51,21
2016-12-25 22:00:00,35,44,1482703200.0,6,False,True,True,51,22
2016-12-25 23:00:00,39,44,1482706800.0,6,False,True,True,51,23
2016-12-26 00:00:00,28,33,1482710400.0,0,True,False,True,52,0
2016-12-26 01:00:00,19,23,1482714000.0,0,True,False,True,52,1
